record_id,date (mm/dd/yyyy),plot_id,species_id,sex,hindfoot_length,weight
27073,10/26/1997,11,DM,F,37,43
27074,10/26/1997,14,AH,,NA,9999
27075,10/26/1997,8,DO,F,37,49
27076,10/26/1997,13,PB,M,28,35
27077,10/26/1997,9,DM,F,35,36
27078,10/26/1997,14,DM,M,36,50
27079,10/26/1997,14,DM,M,35,48
27080,10/26/1997,8,DM,M,37,42
27081,10/26/1997,14,DM,M,36,44
27082,10/26/1997,3,PB,F,27,35
27083,10/26/1997,4,DM,M,35,47
27084,10/26/1997,6,DO,M,35,49
27085,10/26/1997,4,DM,F,38,40
27086,10/26/1997,4,DM,M,36,49
27087,10/26/1997,9,DO,M,35,51
27088,10/26/1997,4,DM,F,37,44
27089,10/26/1997,15,PB,F,26,28
27090,10/26/1997,10,PM,F,20,21
27091,10/26/1997,16,PM,M,21,19
27092,10/26/1997,3,DO,M,36,45
27093,10/26/1997,9,DM,M,36,49
27094,10/26/1997,16,PM,F,21,18
27095,10/26/1997,9,AH,,NA,9999
27096,10/26/1997,14,DM,M,34,38
27097,10/26/1997,11,OT,M,20,19
27098,10/26/1997,14,DM,M,37,43
27099,10/26/1997,8,DM,M,35,38
27100,10/26/1997,13,PB,M,27,30
27101,10/26/1997,14,DM,F,37,47
27102,10/26/1997,16,PE,M,20,20
27103,10/26/1997,9,DM,M,36,45
27104,10/26/1997,14,DM,M,37,44
27105,10/26/1997,3,PB,F,27,30
27106,10/26/1997,6,OT,M,20,27
27107,10/26/1997,15,PM,F,20,14
27108,10/26/1997,6,DO,F,34,52
27109,10/26/1997,11,DM,M,36,48
27110,10/26/1997,14,DM,M,36,46
27111,10/26/1997,3,DO,M,36,46
27112,10/26/1997,15,PM,M,20,13
27113,10/26/1997,13,OT,F,19,23
27114,10/26/1997,15,PM,F,20,25
27115,10/26/1997,10,PM,M,21,23
27116,10/26/1997,14,DM,F,35,44
27117,10/26/1997,16,PM,M,20,24
27118,10/26/1997,6,PE,M,20,20
27119,10/26/1997,14,PM,M,20,14
27120,10/26/1997,6,OT,M,21,26
27121,10/26/1997,5,RM,F,17,10
27122,10/26/1997,13,PB,F,26,30
27123,10/26/1997,15,PM,M,19,13
27124,10/26/1997,14,OT,M,21,25
27125,10/26/1997,3,OT,M,20,24
27126,10/26/1997,6,NL,M,32,220
27127,10/26/1997,5,PM,M,20,13
27128,10/26/1997,16,PM,F,20,19
27129,10/26/1997,4,DM,F,35,43
27130,11/22/1997,1,DM,F,35,38
27131,11/22/1997,22,DM,M,36,47
27132,11/22/1997,23,PM,M,22,26
27133,11/22/1997,11,DO,M,36,50
27134,11/22/1997,17,DM,M,36,47
27135,11/22/1997,21,OT,F,21,25
27136,11/22/1997,11,DM,M,36,48
27137,11/22/1997,16,PM,F,21,20
27138,11/22/1997,9,DO,F,35,47
27139,11/22/1997,14,DM,F,36,43
27140,11/22/1997,18,PB,F,26,27
27141,11/22/1997,17,DM,M,36,47
27142,11/22/1997,21,PM,F,21,15
27143,11/22/1997,23,OT,M,21,20
27144,11/22/1997,7,AH,,NA,9999
27145,11/22/1997,3,DO,M,35,46
27146,11/22/1997,16,PM,F,20,17
27147,11/22/1997,5,OT,M,20,21
27148,11/22/1997,12,DM,M,37,45
27149,11/22/1997,20,PM,M,22,23
27150,11/22/1997,22,PB,M,26,24
27151,11/22/1997,8,DO,F,36,50
27152,11/22/1997,12,OT,M,20,23
27153,11/22/1997,17,DM,M,35,48
27154,11/22/1997,24,PE,F,21,17
27155,11/22/1997,6,PB,F,27,35
27156,11/22/1997,1,OT,M,20,25
27157,11/22/1997,20,NL,F,34,162
27158,11/22/1997,8,DM,F,34,36
27159,11/22/1997,15,PM,M,20,16
27160,11/22/1997,10,PM,F,21,20
27161,11/22/1997,18,PB,F,26,29
27162,11/22/1997,8,DO,M,37,50
27163,11/22/1997,2,DS,F,50,103
27164,11/22/1997,4,DM,M,36,44
27165,11/22/1997,5,PM,M,20,17
27166,11/22/1997,19,PB,M,27,27
27167,11/22/1997,14,OT,F,20,21
27168,11/22/1997,2,DO,M,37,42
27169,11/22/1997,12,DM,F,36,40
27170,11/22/1997,24,PE,F,20,21
27171,11/22/1997,8,OT,M,20,21
27172,11/22/1997,14,DM,M,36,40
27173,11/22/1997,17,DM,M,36,42
27174,11/22/1997,7,RM,M,18,9
27175,11/22/1997,24,PE,M,20,22
27176,11/22/1997,13,PB,M,27,33
27177,11/22/1997,14,DM,M,32,39
27178,11/22/1997,5,PM,F,20,15
27179,11/22/1997,19,PB,M,26,38
27180,11/22/1997,3,RM,F,16,10
27181,11/22/1997,12,NL,F,34,177
27182,11/22/1997,19,PB,F,26,28
27183,11/22/1997,24,PM,F,20,30
27184,11/22/1997,21,PB,M,26,27
27185,11/22/1997,7,PL,F,21,22
27186,11/22/1997,4,DM,M,36,51
27187,11/22/1997,9,DM,M,36,44
27188,11/22/1997,15,OT,F,20,22
27189,11/22/1997,12,DM,M,37,41
27190,11/22/1997,15,AH,,NA,9999
27191,11/22/1997,1,DO,M,NA,48
27192,11/22/1997,2,OT,F,21,24
27193,11/22/1997,21,AH,,NA,9999
27194,11/22/1997,24,PM,M,21,23
27195,11/22/1997,4,DM,M,36,47
27196,11/22/1997,12,DM,M,36,41
27197,11/22/1997,3,PB,M,27,35
27198,11/22/1997,11,DM,F,36,43
27199,11/22/1997,9,DO,M,35,48
27200,11/22/1997,2,DO,M,35,48
27201,11/22/1997,12,DM,M,35,42
27202,11/22/1997,21,PB,F,25,29
27203,11/22/1997,7,AH,,NA,9999
27204,11/22/1997,4,DM,M,37,48
27205,11/22/1997,12,DM,F,NA,42
27206,11/22/1997,17,DM,F,35,45
27207,11/22/1997,9,DM,F,34,37
27208,11/22/1997,12,DM,M,36,42
27209,11/22/1997,2,PB,F,26,25
27210,11/22/1997,3,PB,F,26,28
27211,11/22/1997,6,DO,F,35,49
27212,11/22/1997,2,DM,M,36,43
27213,11/22/1997,22,OT,M,21,20
27214,11/22/1997,2,PE,M,20,21
27215,11/22/1997,17,OT,F,20,22
27216,11/22/1997,4,DM,F,36,43
27217,11/22/1997,15,PM,F,20,22
27218,11/22/1997,5,PM,M,20,10
27219,11/22/1997,1,OT,M,19,25
27220,11/22/1997,1,DO,M,36,52
27221,11/22/1997,2,OT,M,21,22
27222,11/22/1997,18,SH,M,27,57
27223,11/22/1997,4,DM,F,36,45
27224,11/22/1997,6,PE,F,20,23
27225,11/22/1997,20,PM,F,20,21
27226,11/22/1997,15,OT,F,20,23
27227,11/22/1997,1,DO,F,34,50
27228,11/22/1997,20,PB,F,26,24
27229,11/22/1997,14,DM,M,35,45
27230,11/22/1997,17,DM,F,34,46
27231,11/22/1997,13,PB,M,26,30
27232,11/22/1997,14,DM,F,34,44
27233,11/22/1997,5,PM,F,20,11
27234,11/22/1997,3,OT,M,20,23
27235,11/22/1997,14,DM,M,35,45
27236,11/22/1997,1,DO,M,36,50
27237,11/22/1997,1,OT,F,20,26
27238,11/22/1997,18,RM,M,16,10
27239,11/22/1997,18,SH,F,20,57
27240,11/22/1997,2,DM,F,36,44
27241,11/22/1997,17,DM,F,34,40
27242,11/22/1997,4,OT,F,19,23
27243,11/22/1997,8,DM,M,35,42
27244,11/22/1997,16,PM,F,21,19
27245,11/22/1997,2,DO,M,37,51
27246,11/22/1997,12,OT,F,21,26
27247,11/22/1997,18,OT,F,21,23
27248,11/22/1997,8,DM,M,35,41
27249,11/22/1997,14,OT,M,21,22
27250,11/22/1997,16,PM,M,21,20
27251,11/22/1997,12,DM,F,35,47
27252,11/22/1997,9,DM,M,36,47
27253,11/22/1997,14,OT,F,20,26
27254,11/22/1997,12,DM,M,35,44
27255,11/22/1997,22,PB,M,27,32
27256,11/22/1997,2,PB,M,27,41
27257,11/22/1997,21,PB,M,25,29
27258,11/22/1997,4,OT,M,21,23
27259,11/22/1997,6,OT,M,21,22
27260,11/22/1997,2,RM,M,16,11
27261,11/22/1997,22,DM,F,37,40
27262,11/22/1997,7,PM,M,21,21
27263,11/22/1997,5,PM,F,20,11
27264,11/22/1997,1,DM,F,35,45
27265,11/22/1997,17,OT,M,19,24
27266,11/22/1997,20,AH,,NA,9999
27267,11/22/1997,3,DO,M,36,45
27268,11/22/1997,8,DO,F,35,42
27269,11/22/1997,12,DM,F,35,42
27270,11/22/1997,24,PM,M,20,19
27271,11/22/1997,1,DO,F,35,44
27272,11/22/1997,2,RM,F,16,11
27273,11/22/1997,7,PM,M,20,17
27274,11/22/1997,13,PM,M,21,21
27275,11/22/1997,1,OT,F,19,25
27276,11/22/1997,21,PB,M,26,33
27277,11/22/1997,22,DM,F,36,38
27278,11/22/1997,3,PB,M,26,35
27279,11/22/1997,11,DM,F,35,45
27280,11/22/1997,2,PB,F,25,27
27281,11/22/1997,21,PB,M,27,38
27282,11/22/1997,12,NL,F,32,122
27283,11/22/1997,21,OT,M,20,21
27284,11/22/1997,7,RM,M,20,14
27285,11/22/1997,6,PE,M,21,23
27286,11/22/1997,11,DO,F,35,43
27287,11/22/1997,11,DM,M,35,52
27288,11/22/1997,13,PB,F,26,28
27289,11/22/1997,10,OT,F,20,18
27290,11/22/1997,1,PB,F,27,30
27291,11/22/1997,2,PB,M,27,30
27292,11/22/1997,4,DM,M,36,43
27293,12/28/1997,2,DM,M,37,45
27294,12/28/1997,18,PM,M,20,21
27295,12/28/1997,22,DM,M,37,49
27296,12/28/1997,24,PE,M,21,26
27297,12/28/1997,1,DM,F,36,39
27298,12/28/1997,1,DO,M,37,56
27299,12/28/1997,17,DM,F,35,44
27300,12/28/1997,18,PB,F,27,27
27301,12/28/1997,22,PB,F,26,25
27302,12/28/1997,17,DM,M,35,46
27303,12/28/1997,24,RM,F,17,11
27304,12/28/1997,12,DM,M,36,40
27305,12/28/1997,22,DM,F,37,36
27306,12/28/1997,2,DS,F,51,111
27307,12/28/1997,19,PB,F,27,27
27308,12/28/1997,7,PM,M,21,22
27309,12/28/1997,12,NL,F,32,169
27310,12/28/1997,21,PM,F,NA,16
27311,12/28/1997,17,DM,M,36,44
27312,12/28/1997,23,PM,F,20,22
27313,12/28/1997,22,DM,F,35,41
27314,12/28/1997,7,RM,M,16,9
27315,12/28/1997,22,DM,F,38,42
27316,12/28/1997,18,PB,F,25,29
27317,12/28/1997,17,DM,M,39,45
27318,12/28/1997,24,PM,F,21,24
27319,12/28/1997,19,PB,M,27,28
27320,12/28/1997,24,PM,F,21,27
27321,12/28/1997,2,DO,M,37,50
27322,12/28/1997,17,DM,F,38,39
27323,12/28/1997,2,OT,M,20,22
27324,12/28/1997,17,OT,M,21,27
27325,12/28/1997,21,PB,M,26,27
27326,12/28/1997,2,NL,F,33,181
27327,12/28/1997,18,RM,F,17,8
27328,12/28/1997,7,RM,F,17,9
27329,12/28/1997,23,PM,M,22,27
27330,12/28/1997,2,RM,M,15,9
27331,12/28/1997,19,PB,M,27,38
27332,12/28/1997,17,OT,F,21,22
27333,12/28/1997,12,DM,F,32,41
27334,12/28/1997,19,PP,M,22,16
27335,12/28/1997,1,DO,F,33,43
27336,12/28/1997,17,AH,,NA,9999
27337,12/28/1997,21,PB,F,27,28
27338,12/28/1997,12,DM,M,37,43
27339,12/28/1997,12,PE,M,19,24
27340,12/28/1997,17,OT,M,19,22
27341,12/28/1997,17,DM,F,36,38
27342,12/28/1997,17,DM,F,34,43
27343,12/28/1997,2,OT,F,20,26
27344,12/28/1997,1,DO,M,38,49
27345,12/28/1997,21,PB,M,29,35
27346,12/28/1997,7,PM,M,20,18
27347,12/28/1997,2,PB,F,26,28
27348,12/28/1997,20,PM,M,20,20
27349,12/28/1997,7,PM,M,20,17
27350,12/28/1997,12,OT,M,21,23
27351,12/28/1997,22,PB,M,28,31
27352,12/28/1997,18,PM,F,20,17
27353,12/28/1997,1,DO,F,35,45
27354,12/28/1997,20,PM,F,20,19
27355,12/28/1997,12,OT,F,20,25
27356,12/28/1997,21,PB,F,26,28
27357,12/29/1997,10,OT,F,20,21
27358,12/29/1997,4,DM,M,34,45
27359,12/29/1997,14,DM,M,35,50
27360,12/29/1997,10,PM,M,21,22
27361,12/29/1997,13,PM,M,21,21
27362,12/29/1997,9,DO,M,35,46
27363,12/29/1997,15,PM,M,21,22
27364,12/29/1997,8,DO,F,38,49
27365,12/29/1997,14,OT,F,21,21
27366,12/29/1997,8,DM,F,34,35
27367,12/29/1997,16,PM,F,20,18
27368,12/29/1997,3,DO,M,36,48
27369,12/29/1997,11,DO,F,34,44
27370,12/29/1997,4,DM,M,38,45
27371,12/29/1997,11,DM,F,36,39
27372,12/29/1997,14,DM,F,37,42
27373,12/29/1997,4,OT,M,19,26
27374,12/29/1997,15,NL,F,33,139
27375,12/29/1997,3,PB,F,26,30
27376,12/29/1997,6,DO,M,36,53
27377,12/29/1997,13,PB,M,27,32
27378,12/29/1997,14,DM,M,36,39
27379,12/29/1997,10,RM,F,16,10
27380,12/29/1997,3,DO,M,35,44
27381,12/29/1997,14,OT,M,20,25
27382,12/29/1997,4,OT,F,21,24
27383,12/29/1997,15,OT,M,20,22
27384,12/29/1997,4,DM,M,36,40
27385,12/29/1997,11,DM,F,34,44
27386,12/29/1997,3,PL,M,20,17
27387,12/29/1997,9,DM,M,35,45
27388,12/29/1997,9,DM,F,34,37
27389,12/29/1997,8,DM,M,35,42
27390,12/29/1997,13,OT,M,20,24
27391,12/29/1997,14,DM,F,35,46
27392,12/29/1997,14,DM,M,36,45
27393,12/29/1997,15,PL,M,19,16
27394,12/29/1997,6,OT,F,21,28
27395,12/29/1997,4,DM,F,35,44
27396,12/29/1997,8,DM,F,36,36
27397,12/29/1997,14,DM,F,35,43
27398,12/29/1997,8,DO,M,39,53
27399,12/29/1997,8,DM,F,36,43
27400,12/29/1997,14,DM,M,35,44
27401,12/29/1997,14,OT,M,20,24
27402,12/29/1997,4,OT,M,21,22
27403,12/29/1997,4,DM,F,37,44
27404,12/29/1997,8,DO,F,35,43
27405,12/29/1997,13,PB,F,25,29
27406,12/29/1997,14,DM,M,35,44
27407,12/29/1997,6,OT,F,20,20
27408,12/29/1997,8,DO,F,34,45
27409,12/29/1997,9,DO,F,36,51
27410,12/29/1997,6,PE,M,21,23
27411,12/29/1997,9,PM,F,21,25
27412,12/29/1997,13,OT,F,20,24
27413,12/29/1997,5,,,NA,9999
27414,1/31/1998,12,DM,F,35,41
27415,1/31/1998,12,DM,M,36,43
27416,1/31/1998,12,DM,F,34,41
27417,1/31/1998,20,PM,F,20,21
27418,1/31/1998,19,OT,M,21,18
27419,1/31/1998,7,PM,M,22,22
27420,1/31/1998,18,PM,F,26,28
27421,1/31/1998,21,PM,M,21,20
27422,1/31/1998,18,RM,M,16,10
27423,1/31/1998,21,PB,M,27,32
27424,1/31/1998,12,DM,M,37,41
27425,1/31/1998,1,DM,M,35,39
27426,1/31/1998,2,DS,F,51,122
27427,1/31/1998,17,DM,F,35,45
27428,1/31/1998,21,PM,M,20,23
27429,1/31/1998,22,DM,F,35,41
27430,1/31/1998,12,DM,F,36,42
27431,1/31/1998,24,PM,M,22,28
27432,1/31/1998,12,DM,M,35,42
27433,1/31/1998,19,PB,M,27,31
27434,1/31/1998,2,DO,M,36,52
27435,1/31/1998,12,DM,F,38,44
27436,1/31/1998,17,DM,M,36,46
27437,1/31/1998,12,DM,F,36,43
27438,1/31/1998,2,OT,F,21,25
27439,1/31/1998,1,DO,F,34,46
27440,1/31/1998,12,NL,F,34,178
27441,1/31/1998,19,PB,F,26,30
27442,1/31/1998,12,DM,F,35,40
27443,1/31/1998,17,DM,M,37,47
27444,1/31/1998,2,DM,F,36,41
27445,1/31/1998,1,PB,M,29,36
27446,1/31/1998,12,OT,F,20,22
27447,1/31/1998,17,DM,F,36,39
27448,1/31/1998,24,RM,F,17,10
27449,1/31/1998,12,DM,M,37,42
27450,1/31/1998,17,OT,F,20,22
27451,1/31/1998,21,PB,,25,27
27452,1/31/1998,21,PB,M,26,35
27453,1/31/1998,1,DO,M,37,57
27454,1/31/1998,22,DM,F,37,39
27455,1/31/1998,1,PB,F,26,31
27456,1/31/1998,12,OT,M,20,23
27457,1/31/1998,22,DM,M,37,42
27458,1/31/1998,2,DM,M,35,46
27459,1/31/1998,22,OT,M,20,24
27460,1/31/1998,18,PM,F,20,17
27461,1/31/1998,2,OT,M,21,22
27462,1/31/1998,17,AH,,NA,9999
27463,1/31/1998,17,OT,M,21,24
27464,1/31/1998,12,DM,M,39,43
27465,1/31/1998,17,OT,M,20,23
27466,1/31/1998,1,DM,F,36,42
27467,1/31/1998,2,DO,F,35,53
27468,1/31/1998,22,DM,M,36,44
27469,1/31/1998,17,OT,F,20,24
27470,1/31/1998,21,PB,F,26,29
27471,1/31/1998,17,DM,F,35,43
27472,1/31/1998,19,PB,M,27,9999
27473,1/31/1998,22,PB,M,27,35
27474,1/31/1998,2,PB,M,27,42
27475,1/31/1998,21,PB,M,27,39
27476,1/31/1998,22,PB,F,25,24
27477,1/31/1998,23,,,NA,9999
27478,2/1/1998,11,DM,F,35,40
27479,2/1/1998,4,OT,F,20,23
27480,2/1/1998,8,DO,F,38,48
27481,2/1/1998,15,PL,M,19,18
27482,2/1/1998,4,DM,M,39,44
27483,2/1/1998,6,PB,F,26,33
27484,2/1/1998,13,PB,M,28,36
27485,2/1/1998,14,DM,M,37,49
27486,2/1/1998,8,DM,F,34,40
27487,2/1/1998,8,DM,M,39,48
27488,2/1/1998,9,DO,F,37,52
27489,2/1/1998,14,DM,M,34,9999
27490,2/1/1998,4,DM,M,38,51
27491,2/1/1998,4,DO,M,36,52
27492,2/1/1998,10,PM,M,19,18
27493,2/1/1998,8,DO,M,38,56
27494,2/1/1998,8,DO,M,36,51
27495,2/1/1998,13,PM,M,21,23
27496,2/1/1998,3,PB,F,26,37
27497,2/1/1998,11,DM,F,35,42
27498,2/1/1998,6,OT,F,20,20
27499,2/1/1998,11,DO,F,36,43
27500,2/1/1998,13,OT,F,19,25
27501,2/1/1998,8,DM,M,36,45
27502,2/1/1998,14,DM,M,37,47
27503,2/1/1998,14,DM,F,36,44
27504,2/1/1998,4,DM,F,36,44
27505,2/1/1998,11,OT,F,21,22
27506,2/1/1998,14,DM,F,35,41
27507,2/1/1998,5,PM,M,20,25
27508,2/1/1998,14,DM,M,36,49
27509,2/1/1998,4,DM,M,35,43
27510,2/1/1998,6,OT,M,20,23
27511,2/1/1998,11,DM,M,35,41
27512,2/1/1998,14,DM,M,36,45
27513,2/1/1998,4,DM,M,35,49
27514,2/1/1998,14,OT,M,21,22
27515,2/1/1998,14,OT,M,20,23
27516,2/1/1998,11,OT,M,20,23
27517,2/1/1998,4,DM,M,37,40
27518,2/1/1998,14,DM,F,37,42
27519,2/1/1998,8,DM,F,37,43
27520,2/1/1998,16,PM,F,21,20
27521,2/1/1998,13,PB,F,25,28
27522,2/1/1998,4,DM,M,36,43
27523,2/1/1998,9,DM,M,36,35
27524,2/1/1998,14,DM,M,35,42
27525,2/1/1998,3,DO,M,37,50
27526,2/1/1998,11,DM,F,36,40
27527,2/1/1998,4,OT,M,20,26
27528,2/1/1998,5,PM,F,20,23
27529,2/1/1998,4,DM,F,37,43
27530,2/1/1998,6,OT,F,20,21
27531,2/1/1998,8,DM,F,36,41
27532,2/1/1998,14,DM,M,39,44
27533,2/1/1998,16,PM,M,20,23
27534,2/1/1998,10,PM,M,21,23
27535,2/1/1998,6,OT,M,20,23
27536,2/1/1998,8,DO,F,35,46
27537,2/1/1998,13,PM,F,21,21
27538,2/1/1998,10,PL,F,20,20
27539,2/1/1998,14,DM,F,35,45
27540,2/1/1998,8,DM,M,36,41
27541,2/1/1998,3,DO,M,35,41
27542,3/1/1998,19,PM,F,20,9999
27543,3/1/1998,19,PB,M,27,9999
27544,3/1/1998,1,DM,F,35,9999
27545,3/1/1998,18,PB,F,26,9999
27546,3/1/1998,22,OT,M,21,9999
27547,3/1/1998,17,AH,,NA,9999
27548,3/1/1998,17,DM,M,36,9999
27549,3/1/1998,21,RM,F,NA,9999
27550,3/1/1998,12,NL,F,35,9999
27551,3/1/1998,17,DM,F,33,9999
27552,3/1/1998,20,OT,F,20,9999
27553,3/1/1998,2,DS,M,50,9999
27554,3/1/1998,19,PB,M,27,9999
27555,3/1/1998,2,DO,M,36,9999
27556,3/1/1998,20,PM,F,21,9999
27557,3/1/1998,24,PE,F,20,9999
27558,3/1/1998,12,DM,M,35,9999
27559,3/1/1998,2,DM,M,35,9999
27560,3/1/1998,17,DM,F,36,9999
27561,3/1/1998,22,DM,F,36,9999
27562,3/1/1998,17,DM,F,35,9999
27563,3/1/1998,21,PB,M,26,9999
27564,3/1/1998,22,PB,F,25,9999
27565,3/1/1998,22,OT,M,20,9999
27566,3/1/1998,1,DO,M,37,9999
27567,3/1/1998,2,DM,F,36,9999
27568,3/1/1998,18,PB,F,25,9999
27569,3/1/1998,24,PM,M,20,9999
27570,3/1/1998,19,PB,F,26,9999
27571,3/1/1998,17,AH,,NA,9999
27572,3/1/1998,1,PB,M,27,9999
27573,3/1/1998,24,RM,F,17,9999
27574,3/1/1998,12,OT,F,20,9999
27575,3/1/1998,12,DM,M,35,9999
27576,3/1/1998,17,OT,M,21,9999
27577,3/1/1998,21,PB,M,27,9999
27578,3/1/1998,1,DO,F,33,9999
27579,3/1/1998,17,OT,F,20,9999
27580,3/1/1998,2,PB,M,28,9999
27581,3/1/1998,18,RM,M,15,9999
27582,3/1/1998,2,PB,M,27,9999
27583,3/1/1998,17,DO,M,35,9999
27584,3/1/1998,21,PB,F,25,9999
27585,3/1/1998,12,OT,M,21,9999
27586,3/1/1998,21,PB,F,25,9999
27587,3/1/1998,12,DM,M,35,9999
27588,3/1/1998,1,DS,M,46,9999
27589,3/1/1998,2,PB,F,26,9999
27590,3/1/1998,1,DM,F,37,9999
27591,3/1/1998,12,DM,M,35,9999
27592,3/1/1998,12,DM,F,35,9999
27593,3/1/1998,22,PB,M,26,9999
27594,3/1/1998,7,PM,F,21,9999
27595,3/1/1998,1,DO,M,39,9999
27596,3/1/1998,12,DM,M,36,9999
27597,3/1/1998,17,DM,F,35,9999
27598,3/1/1998,23,,,NA,9999
27599,3/2/1998,4,OT,F,20,9999
27600,3/2/1998,6,OT,F,20,9999
27601,3/2/1998,11,DM,M,36,9999
27602,3/2/1998,14,DM,M,37,9999
27603,3/2/1998,14,OT,M,21,9999
27604,3/2/1998,6,SS,,NA,9999
27605,3/2/1998,9,SS,,NA,9999
27606,3/2/1998,11,DO,M,34,9999
27607,3/2/1998,11,DO,F,39,9999
27608,3/2/1998,4,DM,F,36,9999
27609,3/2/1998,6,PB,F,36,9999
27610,3/2/1998,11,DM,M,35,9999
27611,3/2/1998,13,PB,M,27,9999
27612,3/2/1998,4,DM,M,37,9999
27613,3/2/1998,8,DO,M,35,9999
27614,3/2/1998,11,DM,M,36,9999
27615,3/2/1998,14,DM,F,35,9999
27616,3/2/1998,4,DM,M,37,9999
27617,3/2/1998,14,DM,F,35,9999
27618,3/2/1998,11,DO,M,38,9999
27619,3/2/1998,8,DO,M,37,9999
27620,3/2/1998,14,DM,F,36,9999
27621,3/2/1998,5,PM,F,18,9999
27622,3/2/1998,3,SA,,NA,9999
27623,3/2/1998,8,DO,F,38,9999
27624,3/2/1998,15,NL,F,35,9999
27625,3/2/1998,11,DO,M,35,9999
27626,3/2/1998,3,PB,F,25,9999
27627,3/2/1998,14,DM,M,35,9999
27628,3/2/1998,8,AH,,NA,9999
27629,3/2/1998,3,SA,,NA,9999
27630,3/2/1998,4,DM,F,NA,9999
27631,3/2/1998,11,DM,M,37,9999
27632,3/2/1998,8,DM,F,36,9999
27633,3/2/1998,8,DO,F,36,9999
27634,3/2/1998,10,PM,F,21,9999
27635,3/2/1998,4,DO,M,37,9999
27636,3/2/1998,11,SS,,NA,9999
27637,3/2/1998,4,DM,F,35,9999
27638,3/2/1998,11,DM,F,36,9999
27639,3/2/1998,8,DM,M,37,9999
27640,3/2/1998,3,DO,M,37,9999
27641,3/2/1998,11,DM,F,36,9999
27642,3/2/1998,9,DM,F,35,9999
27643,3/2/1998,11,DM,F,36,9999
27644,3/2/1998,16,PM,F,21,9999
27645,3/2/1998,4,DM,M,35,9999
27646,3/2/1998,9,AH,,NA,9999
27647,3/2/1998,4,DM,M,37,9999
27648,3/2/1998,13,PB,M,26,9999
27649,3/2/1998,3,DM,F,36,9999
27650,3/2/1998,8,DO,M,39,9999
27651,3/2/1998,11,OT,M,20,9999
27652,3/2/1998,14,DM,M,35,9999
27653,3/2/1998,13,OT,M,21,9999
27654,3/2/1998,4,DM,M,37,9999
27655,3/2/1998,6,OT,M,20,9999
27656,3/2/1998,4,DM,F,35,9999
27657,3/2/1998,9,DM,M,36,9999
27658,3/2/1998,8,DM,F,36,9999
27659,3/2/1998,14,DM,M,37,9999
27660,3/2/1998,11,OT,F,21,9999
27661,3/2/1998,8,DO,M,36,9999
27662,3/2/1998,13,OT,F,20,9999
27663,3/2/1998,14,DM,M,35,9999
27664,3/2/1998,11,DM,M,38,9999
27665,3/2/1998,8,DM,F,36,9999
27666,3/2/1998,5,PM,F,20,9999
27667,3/2/1998,8,DM,M,36,9999
27668,3/2/1998,3,PB,M,26,9999
27669,3/2/1998,6,OT,F,20,9999
27670,3/2/1998,13,PB,F,26,9999
27671,3/2/1998,11,DM,F,34,9999
27672,3/29/1998,3,,,NA,9999
27673,3/29/1998,4,,,NA,9999
27674,3/29/1998,5,,,NA,9999
27675,3/29/1998,6,,,NA,9999
27676,3/29/1998,11,,,NA,9999
27677,3/29/1998,10,,,NA,9999
27678,3/29/1998,9,,,NA,9999
27679,3/29/1998,8,,,NA,9999
27680,3/29/1998,13,,,NA,9999
27681,3/29/1998,14,,,NA,9999
27682,3/29/1998,15,,,NA,9999
27683,3/29/1998,16,,,NA,9999
27684,3/29/1998,12,DM,F,35,47
27685,3/29/1998,1,DM,F,35,45
27686,3/29/1998,2,DM,M,35,43
27687,3/29/1998,17,DM,F,35,46
27688,3/29/1998,17,DM,F,35,37
27689,3/29/1998,22,DM,M,39,44
27690,3/29/1998,2,PP,M,21,18
27691,3/29/1998,12,DM,M,36,47
27692,3/29/1998,17,OT,M,20,28
27693,3/29/1998,18,PB,F,26,34
27694,3/29/1998,24,PE,M,21,24
27695,3/29/1998,17,DM,F,35,38
27696,3/29/1998,17,DM,M,36,56
27697,3/29/1998,21,PB,M,25,35
27698,3/29/1998,18,PB,F,25,38
27699,3/29/1998,17,DM,M,36,49
27700,3/29/1998,17,DM,M,35,43
27701,3/29/1998,2,DM,M,34,45
27702,3/29/1998,2,DM,M,35,48
27703,3/29/1998,22,DM,F,36,44
27704,3/29/1998,2,DM,M,37,44
27705,3/29/1998,12,DM,M,37,48
27706,3/29/1998,19,PB,F,26,42
27707,3/29/1998,20,RM,M,16,12
27708,3/29/1998,12,DM,F,36,51
27709,3/29/1998,22,DM,M,37,50
27710,3/29/1998,19,PM,F,20,23
27711,3/29/1998,19,PB,M,26,38
27712,3/29/1998,1,DO,F,34,50
27713,3/29/1998,12,DM,M,36,43
27714,3/29/1998,1,DO,M,35,59
27715,3/29/1998,2,DM,M,37,43
27716,3/29/1998,12,DM,F,35,48
27717,3/29/1998,12,DM,M,37,49
27718,3/29/1998,17,DM,F,33,45
27719,3/29/1998,1,OT,F,21,30
27720,3/29/1998,17,DM,F,35,49
27721,3/29/1998,17,DM,F,37,47
27722,3/29/1998,21,PB,F,27,36
27723,3/29/1998,22,PB,F,25,35
27724,3/29/1998,24,PE,F,19,32
27725,3/29/1998,2,PP,M,20,20
27726,3/29/1998,7,PP,M,23,19
27727,3/29/1998,2,OT,M,21,23
27728,3/29/1998,12,DM,F,36,42
27729,3/29/1998,17,DM,F,34,43
27730,3/29/1998,22,DM,F,36,45
